qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	HMW_gene_callers_id	genome	genome_gene_callers_id
HMW_xHP1_006-c_000000323398_split_00001-2085645	HIMB4-00000000001_split_00044_119221	83.636	110	18	0	3457	3566	3571	3680	4.97E-23	104	2085645	HIMB4	119221
HMW_xHP1_006-c_000000323398_split_00001-2085645	HIMB1505-00000000001_split_00039_112850	84.348	345	49	4	3502	3843	3412	3754	5.82E-92	333	2085645	HIMB1505	112850
HMW_xHP1_006-c_000000323398_split_00001-2085645	HIMB1505-00000000001_split_00039_112850	83.636	110	18	0	3457	3566	3571	3680	4.97E-23	104	2085645	HIMB1505	112850
HMW_xHP1_006-c_000000323399_split_00001-2085649	HIMB1412-00000000001_split_00034_10700	98.848	2430	27	1	1	2430	1669	4097	0	4331	2085649	HIMB1412	10700
HMW_xHP1_006-c_000000323400_split_00001-2085653	HIMB1412-00000000001_split_00034_10700	98.33	1497	25	0	1	1497	3049	4545	0	2627	2085653	HIMB1412	10700
HMW_xHP1_006-c_000000323400_split_00001-2085653	HIMB1412-00000000001_split_00034_10700	92.941	85	6	0	1357	1441	4609	4693	1.22E-29	124	2085653	HIMB1412	10700
HMW_xHP1_006-c_000000323400_split_00001-2085653	HIMB4-00000000001_split_00044_119221	83.636	110	18	0	1324	1433	3571	3680	1.58E-23	104	2085653	HIMB4	119221
HMW_xHP1_006-c_000000323400_split_00001-2085653	HIMB1505-00000000001_split_00039_112850	83.636	110	18	0	1324	1433	3571	3680	1.58E-23	104	2085653	HIMB1505	112850
HMW_xHP1_006-c_000000323401_split_00001-2085654	HIMB1412-00000000001_split_00034_10700	98.96	3556	37	0	6	3561	222	3777	0	6362	2085654	HIMB1412	10700
HMW_xHP1_006-c_000000323401_split_00001-2085654	HIMB1427-00000000001_split_00001_32031	87.234	658	70	6	401	1057	1049	1693	0	737	2085654	HIMB1427	32031
HMW_xHP1_006-c_000000323401_split_00001-2085654	HIMB1420-00000000001_split_00002_21725	92.717	508	37	0	401	908	1049	1556	0	734	2085654	HIMB1420	21725
HMW_xHP1_006-c_000000330123_split_00001-2126869	HIMB1420-00000000001_split_00002_21725	99.859	2832	4	0	1	2832	1	2832	0	5208	2126869	HIMB1420	21725
HMW_xHP1_006-c_000000330123_split_00001-2126869	HIMB1427-00000000001_split_00001_32031	98.941	2832	30	0	1	2832	1	2832	0	5064	2126869	HIMB1427	32031
HMW_xHP1_006-c_000000330123_split_00001-2126869	HIMB1412-00000000001_split_00034_10700	92.913	508	36	0	1049	1556	617	1124	0	739	2126869	HIMB1412	10700
HMW_xHP1_006-c_000000330123_split_00001-2126869	HIMB1564-00000000001_split_00021_55814	85.714	84	12	0	869	952	1289	1372	8.44E-19	89.8	2126869	HIMB1564	55814
HMW_xHP1_006-c_000000355228_split_00001-2277093	HIMB1412-00000000001_split_00034_10700	90.881	2917	255	9	501	3413	777	3686	0	3903	2277093	HIMB1412	10700
HMW_xHP1_006-c_000000355228_split_00001-2277093	HIMB1427-00000000001_split_00001_32031	75.945	582	109	19	501	1074	1209	1767	3.40E-73	270	2277093	HIMB1427	32031
HMW_xHP1_006-c_000000355228_split_00001-2277093	HIMB1420-00000000001_split_00002_21725	75.815	583	108	22	501	1074	1209	1767	1.58E-71	265	2277093	HIMB1420	21725
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB1412-00000000001_split_00034_10700	96.671	3875	114	14	1	3867	3040	6907	0	6427	2301154	HIMB1412	10700
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB1412-00000000001_split_00034_10700	81.973	1703	287	16	4055	5750	7070	8759	0	1426	2301154	HIMB1412	10700
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB1412-00000000001_split_00034_10700	94.118	85	5	0	1570	1654	4405	4489	1.01E-30	130	2301154	HIMB1412	10700
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB1412-00000000001_split_00034_10700	92.941	85	6	0	1366	1450	4609	4693	4.72E-29	124	2301154	HIMB1412	10700
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB1427-00000000001_split_00001_32031	84.189	3972	571	41	1750	5706	5167	9096	0	3803	2301154	HIMB1427	32031
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB1420-00000000001_split_00002_21725	90.198	1816	161	16	2061	3867	5865	7672	0	2351	2301154	HIMB1420	21725
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB4-00000000001_split_00044_119221	75.769	2212	476	39	3543	5739	4011	6177	0	1061	2301154	HIMB4	119221
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB4-00000000001_split_00044_119221	84.348	345	49	4	1378	1719	3412	3754	7.20E-92	333	2301154	HIMB4	119221
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB4-00000000001_split_00044_119221	83.636	110	18	0	1333	1442	3571	3680	6.15E-23	104	2301154	HIMB4	119221
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB1505-00000000001_split_00039_112850	75.769	2212	476	39	3543	5739	4011	6177	0	1061	2301154	HIMB1505	112850
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB1505-00000000001_split_00039_112850	84.348	345	49	4	1378	1719	3412	3754	7.20E-92	333	2301154	HIMB1505	112850
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB1505-00000000001_split_00039_112850	83.636	110	18	0	1333	1442	3571	3680	6.15E-23	104	2301154	HIMB1505	112850
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB1490-00000000005_split_00004_108996	74.341	417	92	12	5323	5730	6610	7020	1.00E-40	163	2301154	HIMB1490	108996
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB1491-00000000001_split_00009_94068	74.341	417	92	12	5323	5730	6610	7020	1.00E-40	163	2301154	HIMB1491	94068
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB1559-00000000001_split_00066_54801	74.83	294	66	6	5323	5609	7642	7934	1.31E-29	126	2301154	HIMB1559	54801
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB1587-00000000002_split_00026_72740	74.83	294	66	6	5323	5609	7642	7934	1.31E-29	126	2301154	HIMB1587	72740
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB1597-00000000001_split_00025_79274	74.83	294	66	6	5323	5609	7642	7934	1.31E-29	126	2301154	HIMB1597	79274
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB140-00000000001_split_00032_2118	72.792	419	95	14	5323	5730	6610	7020	4.72E-29	124	2301154	HIMB140	2118
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB1507-00000000001_split_00009_127853	74.564	287	65	6	5330	5609	7736	8021	2.20E-27	119	2301154	HIMB1507	127853
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB1488-00000000001_split_00015_92613	73.077	286	71	3	5330	5609	7475	7760	1.03E-20	97.1	2301154	HIMB1488	92613
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB2211-00000000001_split_00048_89742	72.727	286	72	3	5330	5609	7457	7742	4.79E-19	91.6	2301154	HIMB2211	89742
HMW_xHP1_006-c_000000359071_split_00001-2301154	HIMB1746-00000000002_split_00003_73135	73.684	228	54	4	5323	5544	7408	7635	8.01E-17	84.2	2301154	HIMB1746	73135
HMW_xHP1_006-c_000000359072_split_00001-2301156	HIMB1412-00000000001_split_00034_10700	94.827	2513	115	14	1	2505	4402	6907	0	3906	2301156	HIMB1412	10700
HMW_xHP1_006-c_000000359072_split_00001-2301156	HIMB1412-00000000001_split_00034_10700	76.96	1250	269	17	2693	3936	7070	8306	0	695	2301156	HIMB1412	10700
HMW_xHP1_006-c_000000359072_split_00001-2301156	HIMB1412-00000000001_split_00034_10700	94.118	85	5	0	208	292	4405	4489	6.92E-31	130	2301156	HIMB1412	10700
HMW_xHP1_006-c_000000359072_split_00001-2301156	HIMB1412-00000000001_split_00034_10700	92.941	85	6	0	4	88	4609	4693	3.22E-29	124	2301156	HIMB1412	10700
HMW_xHP1_006-c_000000359072_split_00001-2301156	HIMB1427-00000000001_split_00001_32031	85.092	3535	490	22	388	3916	5167	8670	0	3574	2301156	HIMB1427	32031
HMW_xHP1_006-c_000000359072_split_00001-2301156	HIMB1420-00000000001_split_00002_21725	90.088	1816	163	16	699	2505	5865	7672	0	2340	2301156	HIMB1420	21725
HMW_xHP1_006-c_000000359072_split_00001-2301156	HIMB4-00000000001_split_00044_119221	76.557	1702	352	31	2181	3869	4011	5678	0	889	2301156	HIMB4	119221
HMW_xHP1_006-c_000000359072_split_00001-2301156	HIMB4-00000000001_split_00044_119221	84.348	345	49	4	16	357	3412	3754	4.92E-92	333	2301156	HIMB4	119221
HMW_xHP1_006-c_000000359072_split_00001-2301156	HIMB4-00000000001_split_00044_119221	90.909	77	7	0	4	80	3604	3680	4.20E-23	104	2301156	HIMB4	119221
HMW_xHP1_006-c_000000359072_split_00001-2301156	HIMB1505-00000000001_split_00039_112850	76.557	1702	352	31	2181	3869	4011	5678	0	889	2301156	HIMB1505	112850
HMW_xHP1_006-c_000000359072_split_00001-2301156	HIMB1505-00000000001_split_00039_112850	84.348	345	49	4	16	357	3412	3754	4.92E-92	333	2301156	HIMB1505	112850
HMW_xHP1_006-c_000000359072_split_00001-2301156	HIMB1505-00000000001_split_00039_112850	90.909	77	7	0	4	80	3604	3680	4.20E-23	104	2301156	HIMB1505	112850
HMW_xHP1_006-c_000000359833_split_00001-2305805	HIMB1420-00000000001_split_00002_21725	98.551	552	7	1	1	552	589	1139	0	974	2305805	HIMB1420	21725
HMW_xHP1_006-c_000000359833_split_00001-2305805	HIMB1427-00000000001_split_00001_32031	98.551	552	7	1	1	552	589	1139	0	974	2305805	HIMB1427	32031
HMW_xHP1_006-c_000000359833_split_00001-2305805	HIMB1412-00000000001_split_00034_10700	96.739	92	2	1	461	552	617	707	2.01E-38	152	2305805	HIMB1412	10700
HMW_xHP1_006-c_000000415516_split_00001-2618349	HIMB1746-00000000002_split_00003_73135	73.606	269	63	7	2021	2282	4895	5162	1.43E-20	97.1	2618349	HIMB1746	73135
HMW_xHP1_006-c_000000415516_split_00001-2618349	HIMB2211-00000000001_split_00048_89742	80.8	125	18	5	2021	2139	4925	5049	1.85E-19	93.5	2618349	HIMB2211	89742
HMW_xHP1_006-c_000000415516_split_00001-2618349	HIMB1770-00000000001_split_00027_117084	80	115	19	3	1981	2093	4126	4238	4.01E-16	82.4	2618349	HIMB1770	117084
HMW_xHP1_006-c_000000415516_split_00001-2618349	HIMB1493-00000000001_split_00045_98387	80	115	19	3	1981	2093	4126	4238	4.01E-16	82.4	2618349	HIMB1493	98387
HMW_xHP1_006-c_000000415516_split_00001-2618349	HIMB1506-00000000001_split_00049_122531	80	115	19	3	1981	2093	4126	4238	4.01E-16	82.4	2618349	HIMB1506	122531
HMW_xHP1_006-c_000000415516_split_00001-2618349	HIMB1518-00000000001_split_00054_23563	80	115	19	3	1981	2093	4126	4238	4.01E-16	82.4	2618349	HIMB1518	23563
HMW_xHP1_006-c_000000415516_split_00001-2618349	HIMB1758-00000000001_split_00009_109260	79.032	124	20	4	2021	2138	4571	4694	1.44E-15	80.5	2618349	HIMB1758	109260
HMW_xHP1_006-c_000000415516_split_00001-2618349	HIMB1430-00000000013_split_00011_44494	79.032	124	20	4	2021	2138	4571	4694	1.44E-15	80.5	2618349	HIMB1430	44494
HMW_xHP1_006-c_000000415516_split_00001-2618349	HIMB1611-00000000001_split_00048_82585	79.032	124	20	4	2021	2138	4571	4694	1.44E-15	80.5	2618349	HIMB1611	82585
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB5-00000000001_split_00038_125575	84.645	2872	407	22	3481	6326	2482	5345	0	2830	2852300	HIMB5	125575
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB4-00000000001_split_00044_119221	79.558	1766	334	17	4574	6318	4418	6177	0	1236	2852300	HIMB4	119221
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB4-00000000001_split_00044_119221	84.148	757	117	2	2576	3332	2489	3242	0	730	2852300	HIMB4	119221
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB4-00000000001_split_00044_119221	92.188	384	30	0	2340	2723	3297	3680	3.36E-155	544	2852300	HIMB4	119221
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB4-00000000001_split_00044_119221	81.953	338	61	0	3086	3423	3407	3744	6.25E-78	287	2852300	HIMB4	119221
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB4-00000000001_split_00044_119221	79.688	384	67	9	2388	2764	3138	3517	8.15E-72	267	2852300	HIMB4	119221
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB4-00000000001_split_00044_119221	79.31	348	67	4	2079	2425	2199	2542	1.78E-63	239	2852300	HIMB4	119221
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1505-00000000001_split_00039_112850	79.558	1766	334	17	4574	6318	4418	6177	0	1236	2852300	HIMB1505	112850
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1505-00000000001_split_00039_112850	84.148	757	117	2	2576	3332	2489	3242	0	730	2852300	HIMB1505	112850
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1505-00000000001_split_00039_112850	92.188	384	30	0	2340	2723	3297	3680	3.36E-155	544	2852300	HIMB1505	112850
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1505-00000000001_split_00039_112850	81.953	338	61	0	3086	3423	3407	3744	6.25E-78	287	2852300	HIMB1505	112850
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1505-00000000001_split_00039_112850	79.688	384	67	9	2388	2764	3138	3517	8.15E-72	267	2852300	HIMB1505	112850
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1505-00000000001_split_00039_112850	79.31	348	67	4	2079	2425	2199	2542	1.78E-63	239	2852300	HIMB1505	112850
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1420-00000000001_split_00002_21725	77.739	1716	341	28	4645	6329	7822	9527	0	1014	2852300	HIMB1420	21725
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1420-00000000001_split_00002_21725	84.161	423	54	11	1	415	637	1054	2.77E-111	398	2852300	HIMB1420	21725
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1564-00000000001_split_00021_55814	86.436	811	109	1	3486	4296	3301	4110	0	887	2852300	HIMB1564	55814
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1488-00000000001_split_00015_92613	72.758	2375	583	58	3486	5831	4902	7241	0	743	2852300	HIMB1488	92613
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1490-00000000005_split_00004_108996	72.796	2382	570	71	3486	5831	4044	6383	0	737	2852300	HIMB1490	108996
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1491-00000000001_split_00009_94068	72.796	2382	570	71	3486	5831	4044	6383	0	737	2852300	HIMB1491	94068
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1701-00000000001_split_00034_39781	72.708	2378	579	60	3486	5831	4332	6671	0	732	2852300	HIMB1701	39781
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1542-00000000002_split_00008_42065	72.598	2394	590	56	3468	5831	4326	6683	0	726	2852300	HIMB1542	42065
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1507-00000000001_split_00009_127853	72.658	2348	578	57	3486	5804	5163	7475	0	721	2852300	HIMB1507	127853
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1593-00000000001_split_00025_75593	72.505	2375	589	55	3486	5831	4044	6383	0	710	2852300	HIMB1593	75593
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1723-00000000001_split_00021_65759	72.479	2380	581	64	3486	5831	4044	6383	0	699	2852300	HIMB1723	65759
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1506-00000000001_split_00049_122531	71.08	2417	610	82	3457	5831	4095	6464	1.23E-144	508	2852300	HIMB1506	122531
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1559-00000000001_split_00066_54801	71.156	2361	594	78	3486	5804	5073	7388	4.41E-144	507	2852300	HIMB1559	54801
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1587-00000000002_split_00026_72740	71.156	2361	594	78	3486	5804	5073	7388	4.41E-144	507	2852300	HIMB1587	72740
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1597-00000000001_split_00025_79274	71.156	2361	594	78	3486	5804	5073	7388	4.41E-144	507	2852300	HIMB1597	79274
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1521-00000000001_split_00007_32717	70.542	2417	623	74	3457	5831	4083	6452	5.87E-123	436	2852300	HIMB1521	32717
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1513-00000000001_split_00009_17062	70.542	2417	623	74	3457	5831	4083	6452	5.87E-123	436	2852300	HIMB1513	17062
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1758-00000000001_split_00009_109260	70.285	2386	623	77	3486	5831	4530	6869	7.70E-112	399	2852300	HIMB1758	109260
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1430-00000000013_split_00011_44494	70.285	2386	623	77	3486	5831	4530	6869	7.70E-112	399	2852300	HIMB1430	44494
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1611-00000000001_split_00048_82585	70.285	2386	623	77	3486	5831	4530	6869	7.70E-112	399	2852300	HIMB1611	82585
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1427-00000000001_split_00001_32031	84.161	423	54	11	1	415	637	1054	2.77E-111	398	2852300	HIMB1427	32031
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1412-00000000001_split_00034_10700	77.451	612	130	7	3110	3717	4436	5043	1.31E-99	359	2852300	HIMB1412	10700
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1412-00000000001_split_00034_10700	86.093	151	21	0	2614	2764	4372	4522	1.10E-40	163	2852300	HIMB1412	10700
HMW_xHP1_006-c_000000460352_split_00001-2852300	HIMB1412-00000000001_split_00034_10700	86.364	110	15	0	3250	3359	4372	4481	6.71E-28	121	2852300	HIMB1412	10700
HMW_xHP1_006-c_000000517709_split_00001-3137241	HIMB1490-00000000005_split_00004_108996	86.957	69	9	0	124	192	2179	2247	5.37E-16	78.7	3137241	HIMB1490	108996
HMW_xHP1_006-c_000000517709_split_00001-3137241	HIMB1491-00000000001_split_00009_94068	86.957	69	9	0	124	192	2179	2247	5.37E-16	78.7	3137241	HIMB1491	94068
HMW_xHP1_006-c_000000553575_split_00001-3316511	HIMB1412-00000000001_split_00034_10700	97.351	3549	94	0	1	3549	4324	7872	0	6034	3316511	HIMB1412	10700
HMW_xHP1_006-c_000000553575_split_00001-3316511	HIMB1412-00000000001_split_00034_10700	95.294	85	4	0	286	370	4405	4489	1.34E-32	135	3316511	HIMB1412	10700
HMW_xHP1_006-c_000000553575_split_00001-3316511	HIMB1412-00000000001_split_00034_10700	92.941	85	6	0	82	166	4609	4693	2.91E-29	124	3316511	HIMB1412	10700
HMW_xHP1_006-c_000000553575_split_00001-3316511	HIMB1420-00000000001_split_00002_21725	94.854	2779	143	0	777	3555	5865	8643	0	4340	3316511	HIMB1420	21725
HMW_xHP1_006-c_000000553575_split_00001-3316511	HIMB1427-00000000001_split_00001_32031	84.615	3107	435	39	466	3549	5167	8253	0	3049	3316511	HIMB1427	32031
HMW_xHP1_006-c_000000553575_split_00001-3316511	HIMB1564-00000000001_split_00021_55814	87.367	1219	151	2	2334	3549	4065	5283	0	1395	3316511	HIMB1564	55814
HMW_xHP1_006-c_000000553575_split_00001-3316511	HIMB5-00000000001_split_00038_125575	78.329	826	159	17	2734	3549	3646	4461	4.11E-147	516	3316511	HIMB5	125575
HMW_xHP1_006-c_000000553575_split_00001-3316511	HIMB4-00000000001_split_00044_119221	84.638	345	48	4	94	435	3412	3754	9.54E-94	339	3316511	HIMB4	119221
HMW_xHP1_006-c_000000553575_split_00001-3316511	HIMB4-00000000001_split_00044_119221	83.636	110	18	0	49	158	3571	3680	3.79E-23	104	3316511	HIMB4	119221
HMW_xHP1_006-c_000000553575_split_00001-3316511	HIMB1505-00000000001_split_00039_112850	84.638	345	48	4	94	435	3412	3754	9.54E-94	339	3316511	HIMB1505	112850
HMW_xHP1_006-c_000000553575_split_00001-3316511	HIMB1505-00000000001_split_00039_112850	83.636	110	18	0	49	158	3571	3680	3.79E-23	104	3316511	HIMB1505	112850
HMW_xHP1_006-c_000000553578_split_00001-3316527	HIMB1427-00000000001_split_00001_32031	95.005	4104	197	7	1	4100	4069	8168	0	6436	3316527	HIMB1427	32031
HMW_xHP1_006-c_000000553578_split_00001-3316527	HIMB1412-00000000001_split_00034_10700	89.067	2122	225	7	1099	3216	4789	6907	0	2627	3316527	HIMB1412	10700
HMW_xHP1_006-c_000000553578_split_00001-3316527	HIMB1420-00000000001_split_00002_21725	88.515	1811	201	7	1410	3216	5865	7672	0	2185	3316527	HIMB1420	21725
HMW_xHP1_006-c_000000553578_split_00001-3316527	HIMB1420-00000000001_split_00002_21725	97.617	1049	25	0	1	1049	4069	5117	0	1799	3316527	HIMB1420	21725
HMW_xHP1_006-c_000000553578_split_00001-3316527	HIMB1420-00000000001_split_00002_21725	77.881	755	151	14	3370	4116	7822	8568	1.05E-128	455	3316527	HIMB1420	21725
HMW_xHP1_006-c_000000553578_split_00001-3316527	HIMB5-00000000001_split_00038_125575	90.571	753	70	1	3363	4115	3640	4391	0	996	3316527	HIMB5	125575
HMW_xHP1_006-c_000000559073_split_00001-3345584	HIMB1577-00000000001_split_00048_64710	98.363	4031	62	3	1	4029	1	4029	0	7075	3345584	HIMB1577	64710
HMW_xHP1_006-c_000000559073_split_00001-3345584	HIMB1631-00000000001_split_00064_5968	98.363	4031	62	3	1	4029	1	4029	0	7075	3345584	HIMB1631	5968
HMW_xHP1_006-c_000000559073_split_00001-3345584	HIMB1507-00000000001_split_00009_127853	95.787	4083	160	8	1	4080	1	4074	0	6577	3345584	HIMB1507	127853
HMW_xHP1_006-c_000000559073_split_00001-3345584	HIMB1662-00000000001_split_00005_24052	94.042	3491	201	7	112	3599	100	3586	0	5288	3345584	HIMB1662	24052
HMW_xHP1_006-c_000000559073_split_00001-3345584	HIMB1641-00000000001_split_00005_18483	92.921	3489	236	11	112	3595	100	3582	0	5064	3345584	HIMB1641	18483
HMW_xHP1_006-c_000000559073_split_00001-3345584	HIMB1710-00000000003_split_00024_57291	92.921	3489	236	11	112	3595	100	3582	0	5064	3345584	HIMB1710	57291
HMW_xHP1_006-c_000000559073_split_00001-3345584	HIMB1702-00000000001_split_00025_43079	92.921	3489	236	11	112	3595	100	3582	0	5064	3345584	HIMB1702	43079
HMW_xHP1_006-c_000000559073_split_00001-3345584	HIMB1556-00000000001_split_00005_51614	92.921	3489	236	11	112	3595	100	3582	0	5064	3345584	HIMB1556	51614
HMW_xHP1_006-c_000000559073_split_00001-3345584	HIMB1552-00000000001_split_00067_50006	92.921	3489	236	11	112	3595	100	3582	0	5064	3345584	HIMB1552	50006
HMW_xHP1_006-c_000000559073_split_00001-3345584	HIMB1748-00000000001_split_00024_92017	92.921	3489	236	11	112	3595	100	3582	0	5064	3345584	HIMB1748	92017
HMW_xHP1_006-c_000000559073_split_00001-3345584	HIMB1526-00000000001_split_00018_28986	92.921	3489	236	11	112	3595	100	3582	0	5064	3345584	HIMB1526	28986
HMW_xHP1_006-c_000000559073_split_00001-3345584	HIMB1636-00000000001_split_00047_12598	92.921	3489	236	11	112	3595	100	3582	0	5064	3345584	HIMB1636	12598
