items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index	AAI_min	AAI_max	AAI_avg	ECGs_and_EAGs!EAG	ECGs_and_EAGs!ECG	ECGs_and_EAGs!NA	EAG_ECG_ratio
GC_00000193	92	92	1	1	0.927866963755487	0.885992314245969	0.906446281142483	0.610619469026549	1.0	0.90941148116985	1	79	12	0.0125
GC_00000194	92	92	1	1	0.95907756177574	0.998968687727968	0.978616775328254	0.83739837398374	1.0	0.939175882442054	2	78	12	0.025
GC_00000195	92	92	1	1	0.938919373016957	0.791957148617649	0.859199255570413	0.539007092198582	1.0	0.869165370552974	4	76	12	0.05
GC_00000196	92	92	1	1	0.975584159107989	0.808438399545119	0.884181304082031	0.694214876033058	1.0	0.939672975246098	4	76	12	0.05
GC_00000197	92	92	1	1	0.92833350088804	0.912854355789138	0.92052886058026	0.60952380952381	1.0	0.888676540850454	9	71	12	0.1125
GC_00000198	92	92	1	1	0.972009361927551	0.997666471599884	0.984670811277238	0.873536299765808	1.0	0.956523417525352	0	80	12	0.0
GC_00000199	92	92	1	1	0.922681583461185	0.967530721806355	0.944574084038962	0.752747252747253	1.0	0.885815092695169	1	79	12	0.0125
GC_00000200	92	92	1	1	0.895953322088857	0.989961383390142	0.940614321115654	0.459893048128342	1.0	0.853365304771954	1	79	12	0.0125
GC_00000201	92	92	1	1	0.898633788251744	0.775725222596021	0.832668371487351	0.463917525773196	1.0	0.904963033380783	0	80	12	0.0
GC_00000202	92	92	1	1	0.97250856999811	0.999177365411586	0.985662608187129	0.858974358974359	1.0	0.965722126257243	0	80	12	0.0
GC_00000203	92	92	1	1	0.912692545542951	0.992257103510299	0.950813227096035	0.576470588235294	1.0	0.866487732216632	6	74	12	0.075
GC_00000204	92	92	1	1	0.973138300360133	0.999557746771222	0.986171111580254	0.904109589041096	1.0	0.961317334924074	0	80	12	0.0
GC_00000205	92	92	1	1	0.825404001415977	0.950845586705623	0.883695351423569	0.355932203389831	1.0	0.744920517949258	13	67	12	0.1625
GC_00000206	92	92	1	1	0.879617221880776	0.888683840314275	0.884127287439651	0.493827160493827	1.0	0.81543416326025	3	77	12	0.0375
GC_00000207	92	92	1	1	0.967559243060915	1.0	0.983512182896909	0.724358974358974	1.0	0.947041113847134	0	80	12	0.0
GC_00000208	92	92	1	1	0.90756989452787	0.957092466750456	0.931673558859888	0.592356687898089	1.0	0.877287348486462	5	75	12	0.0625
GC_00000209	92	92	1	1	0.924628717020349	0.821454643348265	0.86999346103289	0.593908629441624	1.0	0.909215150331902	3	77	12	0.0375
GC_00000210	92	92	1	1	0.972620764623818	0.999693345292314	0.985971251738293	0.883886255924171	1.0	0.963091256569517	0	80	12	0.0
GC_00000211	92	92	1	1	0.973708891329029	1.0	0.986679338180785	0.871345029239766	1.0	0.963941347236542	0	80	12	0.0
GC_00000212	92	92	1	1	0.956718143164988	0.978660963593323	0.967565162409276	0.797385620915033	1.0	0.93044508773409	1	79	12	0.0125
GC_00000213	92	92	1	1	0.889043136048843	0.826673754904006	0.856724826134882	0.563380281690141	1.0	0.859551960592989	3	77	12	0.0375
GC_00000214	92	92	1	1	0.955688491995081	1.0	0.977342246382135	0.809278350515464	1.0	0.935233300988568	0	80	12	0.0
GC_00000215	92	92	1	1	0.946047596757536	0.998561132865244	0.971595309197135	0.770186335403727	1.0	0.928035777347146	1	79	12	0.0125
GC_00000216	92	92	1	1	0.833232333574072	0.981159582546389	0.90116570880865	0.431818181818182	1.0	0.775203057811753	4	76	12	0.05
GC_00000217	92	92	1	1	0.969309877038093	0.983697363545425	0.976450625155925	0.829268292682927	1.0	0.957273373498188	2	78	12	0.025
GC_00000218	92	92	1	1	0.926414831843729	0.957599431937806	0.941749044863052	0.654054054054054	1.0	0.903556255730169	0	80	12	0.0
GC_00000219	92	92	1	1	0.967185578711277	0.992831535058622	0.979840773891538	0.863309352517986	1.0	0.955457898373131	1	79	12	0.0125
GC_00000220	92	92	1	1	0.90907626574371	0.988799257035331	0.947263321927027	0.58974358974359	1.0	0.866077809221622	4	76	12	0.05
GC_00000221	92	92	1	1	0.916633552464164	0.960776318412367	0.938185980090319	0.695364238410596	1.0	0.890356691969131	4	76	12	0.05
GC_00000222	92	92	1	1	0.898250514379695	0.788863268161935	0.840010725695343	0.562814070351759	1.0	0.894815693373701	4	76	12	0.05
GC_00000223	92	92	1	1	0.977079387335088	0.999729490458398	0.98827467744705	0.911764705882353	1.0	0.964649321266968	0	80	12	0.0
GC_00000224	92	92	1	1	0.956418144119141	0.919220825320761	0.937450639609476	0.57037037037037	1.0	0.941287536939711	3	77	12	0.0375
GC_00000225	92	92	1	1	0.878428279038035	0.758586316793448	0.814120624775745	0.311111111111111	1.0	0.885687742209481	6	74	12	0.075
GC_00000226	92	92	1	1	0.972110533632248	0.999785361405314	0.985753744545339	0.901861252115059	1.0	0.959740509619124	1	79	12	0.0125
GC_00000227	92	92	1	1	0.944923534233154	0.973403436366681	0.958952075869209	0.831884057971015	1.0	0.92193578318342	0	80	12	0.0
GC_00000228	92	92	1	1	0.794669757284549	0.973391528879768	0.874997734581733	0.409836065573771	1.0	0.717524457011271	11	69	12	0.1375
GC_00000229	92	92	1	1	0.854464393100502	0.970316950130615	0.90871302140826	0.606060606060606	1.0	0.82239499630804	6	74	12	0.075
GC_00000230	92	92	1	1	0.958822038223315	0.946627036127272	0.952685512758917	0.812108559498956	1.0	0.940399801705057	0	80	12	0.0
GC_00000231	92	92	1	1	0.973803393685524	1.0	0.986727854254237	0.859335038363171	1.0	0.960050735431587	0	80	12	0.0
GC_00000232	92	92	1	1	0.896598417803564	0.999060184917805	0.945060233738197	0.637362637362637	1.0	0.878291321674026	2	78	12	0.025
GC_00000233	92	92	1	1	0.90037941978043	0.981151798300206	0.939031867641544	0.744444444444444	1.0	0.875922386791952	2	78	12	0.025
GC_00000234	92	92	1	1	0.951737611060403	0.998407568463899	0.974514148024861	0.83011583011583	1.0	0.932914827324765	1	79	12	0.0125
GC_00000235	91	92	2	0	0.96231219938901	0.98405349794239	0.973061421314346	0.00819672131147541	1.0	0.928537161341866	2	78	12	0.025
GC_00000236	92	92	1	1	0.948144685835213	0.997849976110847	0.972362535839802	0.798941798941799	1.0	0.930247461303362	0	80	12	0.0
GC_00000237	92	92	1	1	0.911928636868493	0.999910905203133	0.953895312557221	0.782786885245902	1.0	0.890077581007731	1	79	12	0.0125
GC_00000238	92	92	1	1	0.961953563252495	0.967124316241674	0.964532009833379	0.828571428571429	1.0	0.947939844834255	0	80	12	0.0
GC_00000239	92	92	1	1	0.903127879662666	0.99749724139626	0.947969758591476	0.709677419354839	1.0	0.880487441497259	2	78	12	0.025
GC_00000240	92	92	1	1	0.938102405117457	0.950944060564783	0.94447958433442	0.766666666666667	1.0	0.926265039308517	0	80	12	0.0
GC_00000241	92	92	1	1	0.981400106602473	0.864647838407989	0.9193320066044	0.798245614035088	1.0	0.962510792030243	0	80	12	0.0
GC_00000242	92	92	1	1	0.916542613211523	0.831588163824588	0.872001109756579	0.576271186440678	1.0	0.89168090568238	4	76	12	0.05
GC_00000243	92	92	1	1	0.947132936761214	1.0	0.972848765361279	0.782442748091603	1.0	0.922844414132167	0	80	12	0.0
GC_00000244	92	92	1	1	0.946798306240722	1.0	0.972672210783864	0.763358778625954	1.0	0.924222143604819	2	78	12	0.025
GC_00000245	92	92	1	1	0.980367411848763	1.0	0.990086391023316	0.875605815831987	1.0	0.969817848092766	0	80	12	0.0
GC_00000246	92	92	1	1	0.794871183604189	0.948314988265768	0.86483964744144	0.405660377358491	1.0	0.701441913295892	4	76	12	0.05
GC_00000247	92	92	1	1	0.942241221073203	1.0	0.970261789163922	0.75	1.0	0.916364678063278	3	77	12	0.0375
GC_00000248	92	92	1	1	0.921248122603764	0.94185681688354	0.93143848843457	0.682051282051282	1.0	0.874842882869639	0	80	12	0.0
GC_00000249	92	92	1	1	0.919966324794746	0.853946312399191	0.885727779506226	0.661616161616162	1.0	0.85390816912556	2	78	12	0.025
GC_00000250	92	92	1	1	0.93805731880266	1.0	0.96803877749312	0.79047619047619	1.0	0.92084954383091	1	79	12	0.0125
GC_00000251	92	92	1	1	0.913211178662621	0.98580807478927	0.948121986943557	0.71304347826087	1.0	0.882521448305947	3	77	12	0.0375
GC_00000252	92	92	1	1	0.930469451195026	0.999903483550607	0.963937722956031	0.799107142857143	1.0	0.903686181830592	1	79	12	0.0125
GC_00000253	92	92	1	1	0.843985738320382	0.956084057554646	0.896544468509738	0.448529411764706	1.0	0.804693867513561	5	75	12	0.0625
GC_00000254	92	92	1	1	0.94260780027059	0.999239106168145	0.970097665976041	0.81038374717833	1.0	0.923745603694568	0	80	12	0.0
GC_00000255	92	92	1	1	0.864209389358485	0.957387523401064	0.908415337314618	0.523809523809524	1.0	0.81529783437503	4	76	12	0.05
GC_00000256	92	92	1	1	0.92833956404958	0.991140958085147	0.958712895838248	0.653179190751445	1.0	0.897062600631336	5	75	12	0.0625
GC_00000257	92	92	1	1	0.916473378018891	0.977528156501171	0.946016690450277	0.659090909090909	1.0	0.890302632150458	1	79	12	0.0125
GC_00000258	92	92	1	1	0.959739236491988	0.986549305504647	0.972959617031304	0.832579185520362	1.0	0.933614093952477	0	80	12	0.0
GC_00000259	92	92	1	1	0.954891381632329	0.983042112433359	0.968762286031716	0.402061855670103	1.0	0.911179139103837	0	80	12	0.0
GC_00000260	92	92	1	1	0.894439604525642	0.980349922355692	0.935426387096594	0.626086956521739	1.0	0.845933650470512	2	78	12	0.025
GC_00000261	92	92	1	1	0.841728985172051	0.928354559347938	0.882922101094039	0.490066225165563	1.0	0.792485516211402	2	78	12	0.025
GC_00000262	92	92	1	1	0.936493001714164	0.925988971020025	0.931211366037223	0.716216216216216	1.0	0.896329140894358	2	78	12	0.025
GC_00000263	92	92	1	1	0.880321646927627	0.992550524456551	0.933073517454959	0.592857142857143	1.0	0.836130639546789	1	79	12	0.0125
GC_00000264	92	92	1	1	0.849888380826487	0.994973133598194	0.916725834289334	0.616236162361624	1.0	0.800600490476955	3	77	12	0.0375
GC_00000265	92	92	1	1	0.905790275976611	1.0	0.950566583736444	0.685714285714286	1.0	0.876017564216322	6	74	12	0.075
GC_00000266	92	92	1	1	0.9520964360587	0.947408713081997	0.94974679023575	0.76219512195122	1.0	0.927559052824164	5	75	12	0.0625
GC_00000267	92	92	1	1	0.927243627445738	0.95064549422095	0.938798746215685	0.75	1.0	0.900204184658656	0	80	12	0.0
GC_00000268	92	92	1	1	0.974454488695287	0.985758430179745	0.98007386627076	0.887323943661972	1.0	0.956442108616022	0	80	12	0.0
GC_00000269	92	92	1	1	0.971969384091713	1.0	0.985785471045131	0.872881355932203	1.0	0.959969470470576	0	80	12	0.0
GC_00000270	92	92	1	1	0.960466250997332	0.967595825216717	0.964017856262628	0.752688172043011	1.0	0.93374484328201	8	72	12	0.1
GC_00000271	92	92	1	1	0.95089072418265	1.0	0.974827254438905	0.791208791208791	1.0	0.922754025716281	2	78	12	0.025
GC_00000272	92	92	1	1	0.972925928826605	0.901284293900845	0.935735861587847	0.772727272727273	1.0	0.960852553243858	0	80	12	0.0
GC_00000273	92	92	1	1	0.94173086487252	0.996997026580172	0.968576225942832	0.831615120274914	1.0	0.921851269901472	0	80	12	0.0
GC_00000274	92	92	1	1	0.911894329033223	0.916251941055208	0.914067941591469	0.642533936651584	1.0	0.88556014121625	0	80	12	0.0
GC_00000275	92	92	1	1	0.964370344836689	0.997290620302289	0.980554251213513	0.853658536585366	1.0	0.947333154650228	0	80	12	0.0
GC_00000276	92	92	1	1	0.875968116082433	0.938977289288404	0.906378962924335	0.655172413793103	1.0	0.846630256300421	6	74	12	0.075
GC_00000277	92	92	1	1	0.962070444749267	1.0	0.980668606801434	0.848387096774194	1.0	0.946735662654316	0	80	12	0.0
GC_00000278	92	92	1	1	0.931231200399296	0.995783969162743	0.962426363413163	0.677966101694915	1.0	0.896149999595099	3	77	12	0.0375
GC_00000279	92	92	1	1	0.928331056214074	0.985306567663823	0.95597063439884	0.67005076142132	1.0	0.898518387372945	0	80	12	0.0
GC_00000280	92	92	1	1	0.906444000049684	0.92927187415609	0.917716000149696	0.706730769230769	1.0	0.870877972362086	2	78	12	0.025
GC_00000281	92	92	1	1	0.95821677359604	0.996836772613171	0.977145324645821	0.850793650793651	1.0	0.935051835672954	0	80	12	0.0
GC_00000282	92	92	1	1	0.938152016196097	1.0	0.968089198738245	0.78393351800554	1.0	0.910797500704763	0	80	12	0.0
GC_00000283	92	92	1	1	0.926590089656934	0.987420759734386	0.95603877123514	0.775641025641026	1.0	0.903071287686672	0	80	12	0.0
GC_00000284	92	92	1	1	0.940511026863603	0.99643784599837	0.967667030220539	0.808411214953271	1.0	0.90405378855196	0	80	12	0.0
GC_00000285	92	92	1	1	0.958101493555146	0.992703531479941	0.97509563894146	0.736017897091723	1.0	0.934109223137528	0	80	12	0.0
GC_00000286	92	92	1	1	0.94451449384487	0.8854977204835	0.91405447976227	0.725581395348837	1.0	0.919331325903621	0	80	12	0.0
GC_00000287	92	92	1	1	0.940557837698008	0.932588405571658	0.936556168380744	0.759420289855072	1.0	0.915494713226282	0	80	12	0.0
GC_00000288	92	92	1	1	0.968941899267301	0.993790005961123	0.981208664600341	0.894080996884735	1.0	0.95730539269751	0	80	12	0.0
GC_00000289	92	92	1	1	0.947677540038863	0.994179153135925	0.970371559871817	0.79874213836478	1.0	0.924091836520056	0	80	12	0.0
GC_00000290	92	92	1	1	0.812867288493408	0.977624414694503	0.887665556587362	0.48068669527897	1.0	0.726293859154468	2	78	12	0.025
GC_00000291	92	92	1	1	0.904091740976344	0.999633564666728	0.949465185065283	0.669491525423729	1.0	0.860116854405727	2	78	12	0.025
GC_00000292	92	92	1	1	0.920167951568918	1.0	0.958424444921157	0.567901234567901	1.0	0.871821415299676	2	78	12	0.025
GC_00000293	92	92	1	1	0.970125636843046	0.92532975155696	0.947198356672239	0.811827956989247	1.0	0.953888794702259	0	80	12	0.0
GC_00000294	92	92	1	1	0.845629725558547	0.996310217039638	0.914806738180602	0.461928934010152	1.0	0.775787553871862	1	79	12	0.0125
GC_00000295	92	92	1	1	0.95478544012448	0.998788184190708	0.976291248166235	0.849337748344371	1.0	0.932839835085732	0	80	12	0.0
GC_00000296	92	92	1	1	0.960059040412922	0.999598842502862	0.979430046333661	0.883018867924528	1.0	0.950802765733036	0	80	12	0.0
GC_00000297	92	92	1	1	0.945856489048709	1.0	0.972174972174972	0.815789473684211	1.0	0.922608569919783	7	73	12	0.0875
GC_00000298	92	92	1	1	0.946974754396735	0.974357661360952	0.960471076732442	0.853233830845771	1.0	0.919548815882365	0	80	12	0.0
GC_00000299	92	92	1	1	0.856334953153092	0.960009316546016	0.905213341793569	0.539568345323741	1.0	0.804707022723914	5	75	12	0.0625
GC_00000300	92	92	1	1	0.967376173088801	0.998168323554807	0.982531053952523	0.841379310344828	1.0	0.951267443201476	0	80	12	0.0
GC_00000301	92	92	1	1	0.950386357035973	0.997333333333333	0.973294050580234	0.837333333333333	1.0	0.93367032967033	1	79	12	0.0125
GC_00000302	91	92	2	0	0.870719808067671	0.966685520361991	0.91619657103178	0.633333333333333	1.0	0.836271699315178	5	75	12	0.0625
GC_00000303	92	92	1	1	0.903267771306211	0.940769610823959	0.921637357155902	0.602272727272727	1.0	0.865012704686618	4	76	12	0.05
GC_00000304	92	92	1	1	0.954234233498447	1.0	0.9765812277172	0.831196581196581	1.0	0.938559953610121	0	80	12	0.0
GC_00000305	92	92	1	1	0.927655644317711	0.996995377910584	0.961076453856701	0.798342541436464	1.0	0.905321738074561	0	80	12	0.0
GC_00000306	92	92	1	1	0.919953421913794	0.991835259651538	0.954542988866427	0.684210526315789	1.0	0.887367127805179	1	79	12	0.0125
GC_00000307	92	92	1	1	0.842236986986264	0.883865377526218	0.862549206552315	0.515789473684211	1.0	0.790298488696658	5	75	12	0.0625
GC_00000308	92	92	1	1	0.972864269534115	0.993546387568129	0.983096564391197	0.848484848484849	1.0	0.957022848327196	0	80	12	0.0
GC_00000309	92	92	1	1	0.887331106081444	0.881033586309625	0.884171132797233	0.637254901960784	1.0	0.857330223059123	3	77	12	0.0375
GC_00000310	92	92	1	1	0.935420639183013	0.844319559919653	0.887538465235511	0.630252100840336	1.0	0.881078183781874	3	77	12	0.0375
GC_00000311	92	92	1	1	0.900358931930535	0.973852671252717	0.935664841107126	0.437185929648241	1.0	0.862250814512121	1	79	12	0.0125
GC_00000312	92	92	1	1	0.943427186497478	0.858531942759049	0.898979740577765	0.716814159292035	1.0	0.938503397333717	3	77	12	0.0375
GC_00000313	92	92	1	1	0.855528805305728	0.810062856334224	0.832175284811165	0.485380116959064	1.0	0.854411670201144	4	76	12	0.05
GC_00000314	92	92	1	1	0.897477813169862	0.993811650649846	0.943191324216016	0.6	1.0	0.86547419971333	11	69	12	0.1375
GC_00000315	92	92	1	1	0.913154706278421	0.998936007038044	0.954121171914076	0.734317343173432	1.0	0.881690505868269	0	80	12	0.0
GC_00000316	92	92	1	1	0.943693514604232	0.989856664209367	0.966224021116766	0.779069767441861	1.0	0.915069426697334	2	78	12	0.025
GC_00000317	92	92	1	1	0.926642788807451	1.0	0.961924851031698	0.74468085106383	1.0	0.908753596080145	0	80	12	0.0
GC_00000318	92	92	1	1	0.952795087133728	1.0	0.975827001421046	0.830985915492958	1.0	0.932942975579228	2	78	12	0.025
GC_00000319	92	92	1	1	0.95549477391197	1.0	0.977240938364158	0.824719101123595	1.0	0.935883120299339	0	80	12	0.0
GC_00000320	92	92	1	1	0.935106542648934	0.988980384497824	0.96128923807696	0.741666666666667	1.0	0.917342862451558	0	80	12	0.0
GC_00000321	92	92	1	1	0.945553901776376	0.998550159882262	0.971329692085057	0.736170212765957	1.0	0.924291711988289	1	79	12	0.0125
GC_00000322	92	92	1	1	0.946749612420949	0.888709557245028	0.916811926717653	0.7	1.0	0.930795634571378	2	78	12	0.025
GC_00000323	92	92	1	1	0.893109278755626	0.99729644692529	0.942331795041691	0.677506775067751	1.0	0.853433887898363	0	80	12	0.0
GC_00000324	92	92	1	1	0.947620899491476	1.0	0.973106110885234	0.802325581395349	1.0	0.923969155212836	3	77	12	0.0375
GC_00000325	92	92	1	1	0.891858483620063	0.984965250481346	0.936102414682363	0.598484848484849	1.0	0.844702399050225	3	77	12	0.0375
GC_00000326	92	92	1	1	0.855430431737435	0.982977447453732	0.914779393388436	0.586776859504132	1.0	0.824631889849281	4	76	12	0.05
GC_00000327	92	92	1	1	0.946719529077389	1.0	0.972630638298542	0.775641025641026	1.0	0.917770774376126	6	74	12	0.075
GC_00000328	92	92	1	1	0.926013307709654	0.993739505767382	0.958681763899306	0.57	1.0	0.897540850453894	0	80	12	0.0
GC_00000329	92	92	1	1	0.904850673204201	1.0	0.950048931323448	0.675409836065574	1.0	0.869496291306698	1	79	12	0.0125
GC_00000330	92	92	1	1	0.908728013868036	0.99445955745578	0.949662841577184	0.659420289855073	1.0	0.871898737683237	0	80	12	0.0
GC_00000331	92	92	1	1	0.924295104910108	1.0	0.960658375684312	0.77720207253886	1.0	0.903884525026674	0	80	12	0.0
GC_00000332	92	92	1	1	0.925138457449048	0.994474236768555	0.95855415433358	0.790378006872852	1.0	0.899622863316274	1	79	12	0.0125
GC_00000333	92	92	1	1	0.844403583534018	0.975849769598937	0.905380606520439	0.630541871921182	1.0	0.809346896410507	1	79	12	0.0125
GC_00000334	92	92	1	1	0.931673706667883	0.977966845915488	0.954259161599578	0.793333333333333	1.0	0.909595476986781	4	76	12	0.05
GC_00000335	92	92	1	1	0.859433441515771	0.966499583442263	0.909827525837574	0.56875	1.0	0.828596810797898	2	78	12	0.025
GC_00000336	92	92	1	1	0.940927978477386	0.941564734780377	0.94124624893694	0.75968992248062	1.0	0.914373122664326	0	80	12	0.0
GC_00000337	92	92	1	1	0.893716377147713	0.856090255720227	0.874498778873338	0.563636363636364	1.0	0.838242916503786	3	77	12	0.0375
GC_00000338	92	92	1	1	0.965159700945654	1.0	0.982271008795071	0.837412587412587	1.0	0.952541605551639	0	80	12	0.0
GC_00000339	92	92	1	1	0.931695486688031	0.960333478687806	0.945797748536173	0.804301075268817	1.0	0.911428776926673	0	80	12	0.0
GC_00000340	92	92	1	1	0.934712233146388	0.982851792882096	0.958177752301147	0.766756032171582	1.0	0.908195837266825	0	80	12	0.0
GC_00000341	92	92	1	1	0.947646305860247	0.998723165889579	0.972514553345768	0.785714285714286	1.0	0.917641846266819	0	80	12	0.0
GC_00000342	92	92	1	1	0.923184999244671	0.987834944554873	0.954416415696402	0.747572815533981	1.0	0.888488674685382	2	78	12	0.025
GC_00000343	92	92	1	1	0.909868302659928	0.90978473570341	0.909826517262777	0.681063122923588	1.0	0.887816213830947	4	76	12	0.05
